COUNTRY,EDATE,PARTY,PERVOTE,VOTEEST,PRESVOTE,ABSSEAT,TOTSEATS,PROGTYPE,PER101,PER102,PER103,PER104,PER105,PER106,PER107,PER108,PER109,PER110,PER201,PER202,PER203,PER204,PER301,PER302,PER303,PER304,PER305,PER401,PER402,PER403,PER404,PER405,PER406,PER407,PER408,PER409,PER410,PER411,PER412,PER413,PER414,PER415,PER416,PER501,PER502,PER503,PER504,PER505,PER506,PER507,PER601,PER602,PER603,PER604,PER605,PER606,PER607,PER608,PER701,PER702,PER703,PER704,PER705,PER706,PERUNCOD,TOTAL,RILE,PLANECO,MARKECO,WELFARE,INTPEACE
53,17/2/1987,53220,3.78541103386573,0,99.99,4,166,1,3.36134453781513,0.140056022408964,0.980392156862745,0,0.980392156862745,0.280112044817927,1.68067226890756,0,0.980392156862745,0,0,0.560224089635854,0,0,4.06162464985994,0,0,0,2.66106442577031,0,0.700280112044818,0,0,0,0,0,3.22128851540616,0.560224089635854,1.96078431372549,0.420168067226891,0,1.96078431372549,0,0,0,4.20168067226891,7.42296918767507,7.703081232493,15.8263305322129,0,8.96358543417367,0,0,0,0,0,3.64145658263305,0,0,0,3.78151260504202,0,4.06162464985994,0,1.40056022408964,18.3473389355742,0.140056022408964,714,-28.0112044817927,0,0,23.5294117647059,1.40056022408964
53,17/2/1987,53320,6.44571550756401,0,99.99,12,166,1,1.03092783505155,0,0.343642611683849,0,0.687285223367697,0.343642611683849,0.343642611683849,0.343642611683849,0,0,2.40549828178694,0,0,6.52920962199313,0.343642611683849,0,1.71821305841924,0,3.78006872852234,0,5.15463917525773,7.21649484536082,0.343642611683849,0.343642611683849,1.03092783505155,0,2.74914089347079,0,4.46735395189003,1.71821305841924,0,4.81099656357388,0,0,0,2.06185567010309,2.06185567010309,18.5567010309278,13.0584192439863,0,2.06185567010309,0,0,0,0,0.687285223367697,1.03092783505155,1.03092783505155,0,0,4.46735395189003,0,2.74914089347079,0,0,6.52920962199313,0,291,-21.3058419243986,7.56013745704467,0,31.6151202749141,1.03092783505155
53,17/2/1987,53420,11.8493780825078,0,99.99,14,166,1,2.1505376344086,0,0,0,0,0.3584229390681,2.1505376344086,1.7921146953405,0,0,0,1.4336917562724,0.3584229390681,0.716845878136201,0,0,10.752688172043,0,10.752688172043,0,6.81003584229391,9.31899641577061,0,0,0,0,1.0752688172043,0,3.9426523297491,2.8673835125448,0,0,11.4695340501792,0,0,2.5089605734767,0,3.2258064516129,3.2258064516129,0.3584229390681,3.2258064516129,0,2.1505376344086,0,0.716845878136201,1.0752688172043,1.7921146953405,0,0,0,6.81003584229391,0,3.584229390681,0,0,4.3010752688172,1.0752688172043,279,7.8853046594982,9.31899641577061,11.4695340501792,6.45161290322581,0.3584229390681
53,17/2/1987,53520,27.0727253800294,0,99.99,51,166,1,4.375,0,0.25,0,0.375,0.25,0.5,0.25,0,0,0.375,0.75,0,0,1,0,3.25,0,3.875,0,6.125,10.875,0,0,0,0,3.5,0,1.25,5.625,0,0.625,5,0,0,0.625,7.5,2.75,6.125,0.125,4.625,0,3.375,0,0.625,2,1.75,0,0,0,9.625,0,11,0,0,1.375,0.25,800,-12.75,10.875,5,8.875,0.625
53,17/2/1987,53620,44.1459853193147,0,99.99,81,166,1,1.875,0,0.15625,1.71875,0.15625,0.3125,0.78125,0.46875,0.3125,0.3125,0.625,0.3125,0,0,4.0625,0,7.34375,0,0,0,7.34375,4.84375,0,0.9375,0,0,0.625,0,3.28125,13.90625,0,1.71875,1.09375,0,0,2.1875,6.25,1.25,8.28125,0,3.90625,0,1.09375,0,0,1.71875,6.5625,0,0,0,0.9375,0,11.875,0,0,3.4375,0.3125,640,-2.96875,4.84375,1.09375,9.53125,0.46875
53,15/6/1989,53110,1.49847930937287,0,99.99,1,166,3,0,0,0,0,1.99004975124378,0.995024875621891,2.48756218905473,0,0,2.98507462686567,1.49253731343284,3.98009950248756,0,0,9.95024875621891,0,0,0.995024875621891,0,0,1.49253731343284,1.49253731343284,0,0,0,0,0.497512437810945,0,0,3.98009950248756,0,0,0,0,14.4278606965174,25.3731343283582,1.99004975124378,8.45771144278607,2.98507462686567,0,2.48756218905473,0,0,0,1.49253731343284,3.98009950248756,0.497512437810945,1.49253731343284,2.48756218905473,0,0.995024875621891,0,0.995024875621891,0,0,0,0,201,-10.9452736318408,1.49253731343284,0,11.4427860696517,2.98507462686567
53,15/6/1989,53220,4.96513487038067,0,99.99,7,166,1,4.83162518301611,0,0.439238653001464,0.732064421669107,1.61054172767204,0.732064421669107,1.75695461200586,0,1.17130307467057,0,0,1.75695461200586,0,0.146412884333821,3.51390922401171,0,0.732064421669107,0.146412884333821,1.17130307467057,0,0.439238653001464,0.146412884333821,0.146412884333821,0,0.292825768667643,0,2.7818448023426,0.146412884333821,2.7818448023426,0.146412884333821,0,0.878477306002928,0,0,0,4.24597364568082,5.85651537335285,6.29575402635432,15.8125915080527,0,9.22401171303074,0,0.146412884333821,0,0,0.292825768667643,2.48901903367496,0,0,0,4.53879941434846,0,1.61054172767204,0.146412884333821,1.46412884333821,21.0834553440703,0.292825768667643,683,-32.3572474377745,0.292825768667643,0,22.108345534407,2.34260614934114
53,15/6/1989,53320,9.47536022472059,0,99.99,15,166,1,0,0,0,0,0,0,0,0,0,0,0,5.52486187845304,0,0,0,0,2.76243093922652,2.20994475138122,12.707182320442,0,3.86740331491713,2.76243093922652,3.86740331491713,0.552486187845304,0,0,0,3.31491712707182,3.86740331491713,0,0,1.10497237569061,0,0,0,1.10497237569061,0,16.0220994475138,14.3646408839779,0,3.86740331491713,0,0,0,0,0,0,1.10497237569061,0,0,15.4696132596685,0,0,0,0,1.10497237569061,4.41988950276243,181,-29.2817679558011,6.62983425414365,0,30.3867403314917,0
53,15/6/1989,53420,5.49325723542729,0,99.99,6,166,1,2.5,0,0,1.66666666666667,0,0,0,2.5,0,0,2.08333333333333,0,0,2.91666666666667,1.25,0,7.91666666666667,0,0,0,3.75,7.08333333333333,0,0,0,0,8.33333333333333,0,0,0.416666666666667,0,0,1.66666666666667,0,0,5.41666666666667,0,5.83333333333333,13.3333333333333,1.25,1.66666666666667,0,3.33333333333333,0,0,1.66666666666667,7.5,1.25,0,0,3.33333333333333,0,12.0833333333333,0,0,1.25,0,240,-2.91666666666667,7.08333333333333,1.66666666666667,19.1666666666667,0
53,15/6/1989,53520,29.2915977844211,0,99.99,55,166,1,1.83066361556064,0,0,1.37299771167048,0,0,0.68649885583524,3.89016018306636,0,0,0,0,0,0,0,0,4.5766590389016,0.11441647597254,0.22883295194508,0,5.60640732265446,4.23340961098398,0,1.83066361556064,0,0,5.1487414187643,0,2.2883295194508,7.55148741418764,0,0,1.1441647597254,0,0,11.5560640732265,2.40274599542334,1.48741418764302,9.72540045766591,0,4.46224256292906,0,0.45766590389016,0,0,0.91533180778032,4.91990846681922,0.34324942791762,0,0,5.720823798627,0,10.8695652173913,0,0,6.17848970251716,0.45766590389016,874,-10.7551487414188,4.23340961098398,1.1441647597254,11.2128146453089,0
53,15/6/1989,53620,44.14933972633,0,99.99,77,166,1,4.2572463768116,0,0.36231884057971,1.81159420289855,0.181159420289855,0.0905797101449275,2.80797101449275,2.35507246376812,0,0,0,0,0,0,0,0,3.35144927536232,0,1.26811594202899,0,6.43115942028985,1.44927536231884,0,0,0,0,2.98913043478261,0,2.80797101449275,13.2246376811594,0,0.996376811594203,1.90217391304348,0,0,7.97101449275362,6.97463768115942,1.72101449275362,10.8695652173913,0,3.80434782608696,0,0,0,0,0.271739130434783,4.16666666666667,0,0,0,3.44202898550725,0,11.231884057971,0.271739130434783,0,2.98913043478261,0,1104,-8.42391304347826,1.44927536231884,1.90217391304348,12.5905797101449,0.271739130434783
53,25/11/1992,53110,1.3978002763134,0,99.99,1,166,1,0,0,0,0,1.99004975124378,0.99502487562189,2.48756218905473,0,0,2.98507462686567,1.49253731343284,3.98009950248756,0,0,9.95024875621891,0,0,0.99502487562189,0,0,1.49253731343284,1.49253731343284,0,0,0,0,0.497512437810945,0,0,3.98009950248756,0,0,0,0,14.4278606965174,25.3731343283582,1.99004975124378,8.45771144278607,2.98507462686567,0,2.48756218905473,0,0,0,1.49253731343284,3.98009950248756,0.497512437810945,1.49253731343284,2.48756218905473,0,0.99502487562189,0,0.99502487562189,0,0,0,0,201,-10.9452736318408,1.49253731343284,0,11.4427860696517,2.98507462686567
53,25/11/1992,53221,2.77965716498739,0,99.99,4,166,1,0,0,0,0,0,1.36986301369863,2.3972602739726,2.05479452054794,0,4.10958904109589,2.73972602739726,6.50684931506849,0.342465753424657,0,3.42465753424657,0,4.10958904109589,0,0.342465753424657,0,1.36986301369863,1.36986301369863,0.342465753424657,0.684931506849315,0,0,3.42465753424657,0,0.342465753424657,1.71232876712329,0.684931506849315,3.76712328767123,1.36986301369863,0,0,7.87671232876712,5.82191780821918,18.4931506849315,10.958904109589,0,5.82191780821918,0,0.684931506849315,2.73972602739726,0,2.05479452054794,0.684931506849315,0,0.342465753424657,0,1.02739726027397,0,1.02739726027397,0,0,0,0,292,-26.7123287671233,2.3972602739726,1.36986301369863,29.4520547945205,1.36986301369863
53,25/11/1992,53320,19.3067467198654,0,99.99,33,166,1,0,0,0,0,0,0,1.40845070422535,1.28040973111396,0,0,7.55441741357235,2.43277848911652,0,0.128040973111396,1.92061459667093,0,7.17029449423816,0.768245838668374,3.45710627400768,0.384122919334187,3.96927016645326,4.73751600512164,1.40845070422535,2.30473751600512,0,0.640204865556978,0.640204865556978,0,1.53649167733675,4.35339308578745,2.56081946222791,4.73751600512164,3.58514724711908,0,0,2.17669654289373,3.32906530089629,10.8834827144686,11.3956466069142,0.128040973111396,3.32906530089629,0,0.256081946222791,0,1.02432778489116,0.384122919334187,2.56081946222791,0.512163892445583,0,0,6.65813060179257,0,0.128040973111396,0,0,0,0.256081946222791,781,-14.5966709346991,8.7067861715749,3.96927016645327,22.2791293213828,0
53,25/11/1992,53420,4.68370348081836,0,99.99,10,166,1,0,0,0,0,0,1.20481927710843,0,1.20481927710843,0,0,0,3.6144578313253,0,4.81927710843374,3.6144578313253,0,14.4578313253012,0,1.20481927710843,0.602409638554217,11.4457831325301,0,1.20481927710843,0,0,0.602409638554217,3.01204819277108,0,0.602409638554217,1.20481927710843,0.602409638554217,0,6.02409638554217,0,0,6.02409638554217,3.6144578313253,4.81927710843374,2.40963855421687,0,3.6144578313253,0,0,1.20481927710843,1.20481927710843,1.20481927710843,11.4457831325301,0,2.40963855421687,0,0.602409638554217,0,5.42168674698795,0,0,0,0.602409638554217,166,19.2771084337349,1.80722891566265,6.62650602409639,7.2289156626506,1.20481927710843
53,25/11/1992,53520,24.471998483349,0,99.99,45,166,1,0,0,0,0,0,6.28571428571429,0,4,0,0,1.71428571428571,8,0,0,4.57142857142857,0,2.28571428571428,5.14285714285714,4.57142857142857,0.571428571428571,16,0.571428571428571,4,1.14285714285714,0,0,2.85714285714286,0,0.571428571428571,2.85714285714286,1.71428571428571,0,5.71428571428571,0,0,0,0.571428571428571,3.42857142857143,3.42857142857143,0,4.57142857142857,0,4,0.571428571428571,4.57142857142857,0,2.85714285714286,0,0,0,1.71428571428571,0,1.14285714285714,0,0,0,0.571428571428571,175,9.71428571428571,6.28571428571428,6.28571428571428,6.85714285714286,6.28571428571429
53,25/11/1992,53620,39.1134780761027,0,99.99,68,166,1,0,0,0,0,0.568181818181818,0.568181818181818,2.84090909090909,4.54545454545455,0,0,0,1.13636363636364,0,0,7.38636363636364,0,2.84090909090909,0,0,1.70454545454545,8.52272727272727,1.70454545454545,1.13636363636364,1.70454545454545,0,0.568181818181818,5.11363636363636,0,0.568181818181818,11.9318181818182,0.568181818181818,2.27272727272727,2.27272727272727,0,0,2.27272727272727,3.97727272727273,4.54545454545455,7.95454545454545,0,5.68181818181818,0,1.13636363636364,0,1.70454545454545,0,5.68181818181818,0,2.84090909090909,0,0.568181818181818,0,5.68181818181818,0,0,0,0,176,-3.40909090909091,3.40909090909091,3.97727272727273,12.5,1.13636363636364
53,6/6/1997,53110,2.75703820881673,0,99.99,2,166,1,0,0,0,1.48305084745763,2.11864406779661,1.27118644067797,2.11864406779661,0.211864406779661,0,4.02542372881356,1.27118644067797,7.6271186440678,0,0.635593220338983,4.66101694915254,0.211864406779661,4.66101694915254,1.0593220338983,3.8135593220339,0,0,2.33050847457627,0.211864406779661,0.211864406779661,0,0,0.211864406779661,0,0.635593220338983,1.90677966101695,0,0.635593220338983,0.635593220338983,0,11.864406779661,14.1949152542373,1.27118644067797,7.20338983050847,5.50847457627119,0,3.38983050847458,0,2.11864406779661,0,0,2.54237288135593,2.33050847457627,0,0.635593220338983,0,0.635593220338983,0,2.11864406779661,0,2.11864406779661,1.69491525423729,0.423728813559322,472,-14.1949152542373,2.54237288135593,0.635593220338983,12.7118644067797,3.38983050847458
53,6/6/1997,53221,2.50985894236117,0,99.99,4,166,1,0,0,0,0,0.492610837438424,1.97044334975369,1.97044334975369,0.492610837438424,0,0,0.492610837438424,0,0,0,1.97044334975369,1.97044334975369,2.46305418719212,0.492610837438424,7.38916256157635,0,2.95566502463054,4.92610837438424,1.47783251231527,0.492610837438424,0,0,0,0,2.95566502463054,4.43349753694581,1.47783251231527,0,0.985221674876847,0,0.492610837438424,4.92610837438424,1.47783251231527,23.1527093596059,12.807881773399,0,4.92610837438424,0,0.492610837438424,0,0,1.97044334975369,5.91133004926108,0,0,0,0.492610837438424,0,0,0,1.47783251231527,2.46305418719212,0,203,-12.3152709359606,7.88177339901478,0.985221674876847,35.9605911330049,2.46305418719212
53,6/6/1997,53320,10.3994164288689,0,99.99,17,166,1,0.153846153846154,0,0,0.615384615384615,0.717948717948718,0.974358974358974,2.1025641025641,1.53846153846154,0,0.666666666666667,3.58974358974359,6.41025641025641,0.0512820512820513,1.38461538461538,3.38461538461538,0,5.74358974358974,0,1.79487179487179,1.74358974358974,1.33333333333333,3.38461538461538,1.33333333333333,1.12820512820513,0,0.102564102564103,0.41025641025641,0,3.94871794871795,3.69230769230769,0.307692307692308,0.615384615384615,1.28205128205128,0,1.17948717948718,6.1025641025641,2.20512820512821,16.4102564102564,2.87179487179487,0.41025641025641,4.51282051282051,0,1.53846153846154,0.153846153846154,0.82051282051282,2.51282051282051,6,0,0.461538461538462,0,2,0,0.871794871794872,0,1.33333333333333,1.84615384615385,0.358974358974359,1950,-5.94871794871795,5.02564102564103,3.02564102564103,19.2820512820513,1.69230769230769
53,6/6/1997,53420,4.68226396532112,0,99.99,4,166,1,0,0,0,0.274348422496571,0,0.411522633744856,0.548696844993141,2.33196159122085,0,3.29218106995885,1.64609053497942,4.52674897119342,0.137174211248285,0.548696844993141,1.09739368998628,0.548696844993141,5.89849108367627,3.15500685871056,3.42935528120713,6.72153635116598,3.42935528120713,1.92043895747599,0.823045267489712,0.685871056241427,0,0.137174211248285,0,0,3.42935528120713,0.823045267489712,0,0.274348422496571,8.23045267489712,0,0,3.97805212620027,1.92043895747599,4.52674897119342,6.5843621399177,1.92043895747599,0.960219478737997,0,3.29218106995885,0,1.37174211248285,0.685871056241427,5.89849108367627,0,1.37174211248285,0,0.823045267489712,2.05761316872428,3.7037037037037,0.137174211248285,1.50891632373114,2.46913580246914,2.46913580246914,729,19.6159122085048,2.74348422496571,14.9519890260631,11.1111111111111,0.411522633744856
53,6/6/1997,53520,27.945231513959,0,99.99,54,166,1,0.0791139240506329,0,0,0,0,0.158227848101266,0,1.74050632911392,0,0.632911392405063,1.02848101265823,2.13607594936709,0,0,4.90506329113924,0.0791139240506329,7.43670886075949,0.0791139240506329,1.18670886075949,4.43037974683544,5.93354430379747,1.66139240506329,0.712025316455696,1.66139240506329,0.158227848101266,0,0.395569620253165,0,3.08544303797468,5.06329113924051,0.0791139240506329,0.0791139240506329,3.40189873417722,0,0.949367088607595,6.64556962025316,0.870253164556962,3.63924050632911,8.93987341772152,0.316455696202532,5.85443037974684,0,2.05696202531646,0,4.35126582278481,2.92721518987342,8.06962025316456,0,0.0791139240506329,0,2.05696202531646,0.316455696202532,2.84810126582278,0,0.0791139240506329,3.48101265822785,0.395569620253165,1264,8.93987341772151,2.45253164556962,7.83227848101266,12.5791139240506,0.158227848101266
53,6/6/1997,53620,39.3341475753011,0,99.99,77,166,1,0.138504155124654,0,0,1.2927054478301,0.692520775623269,0.461680517082179,0.923361034164358,1.24653739612188,0,0.461680517082179,0.507848568790397,4.01662049861496,0,0.23084025854109,4.47830101569714,0.0461680517082179,6.27885503231764,0.692520775623269,2.5854108956602,2.63157894736842,5.35549399815328,2.3084025854109,1.2927054478301,0.600184672206833,0,0,0.138504155124654,0,4.10895660203139,6.55586334256694,0,0.692520775623269,2.5854108956602,0,0.461680517082179,7.43305632502308,2.95475530932595,5.35549399815328,6.50969529085873,0.415512465373961,4.10895660203139,0,3.64727608494921,0.0923361034164358,2.77008310249307,1.89289012003693,5.12465373961219,0.138504155124654,0.369344413665743,0,1.24653739612188,0.323176361957525,4.47830101569714,0,0.969529085872576,1.38504155124654,0,2166,4.80147737765466,3.601108033241,5.21698984302862,11.865189289012,1.15420129270545
61,2/11/1948,61320,52.6561519202754,0,49.55,263,435,1,6.96517412935323,0,0,2.48756218905473,0,5.4726368159204,9.45273631840796,0.497512437810945,0,0,2.98507462686567,5.4726368159204,0.99502487562189,0,0.497512437810945,0,2.48756218905473,0,0.99502487562189,0.497512437810945,0,1.99004975124378,1.49253731343284,0,0,0.497512437810945,0.497512437810945,0,0,3.98009950248756,2.48756218905473,0.497512437810945,1.99004975124378,0,0,0,0,9.45273631840796,1.99004975124378,0,1.49253731343284,0,3.48258706467662,0,0,0,0,1.49253731343284,0,0,3.98009950248756,0,5.97014925373134,1.49253731343284,0.497512437810945,6.46766169154229,11.4427860696517,201,-18.9054726368159,5.97014925373134,2.48756218905473,11.4427860696517,5.4726368159204
61,2/11/1948,61620,45.3994385032232,0,45.07,171,435,1,5.18518518518519,0,0.740740740740741,5.18518518518519,0,3.7037037037037,6.66666666666667,0.740740740740741,0,0,2.22222222222222,3.7037037037037,3.7037037037037,0,1.48148148148148,0,3.7037037037037,0,1.48148148148148,5.18518518518519,0.740740740740741,3.7037037037037,0,0,0.740740740740741,0,0,0,0.740740740740741,2.22222222222222,0,0,5.18518518518519,0,0,3.7037037037037,0,0.740740740740741,2.22222222222222,0,0.740740740740741,0,3.7037037037037,0,0,0,0,3.7037037037037,0,0,2.22222222222222,0.740740740740741,5.18518518518519,1.48148148148148,0.740740740740741,8.14814814814815,9.62962962962963,135,6.66666666666667,3.7037037037037,10.3703703703704,2.96296296296296,3.7037037037037
61,4/11/1952,61320,49.7314896914649,0,44.38,213,435,1,3,0,1.3,3,0,4.1,8.1,0.8,0,0,1.6,2.2,1.3,0,0,0,3.5,0,1.3,0.5,0,7.8,3,0.5,0,1.9,2.2,0,0.3,6.2,0,0,1.3,0,0,7.8,0,5.4,4.1,0,2.2,0,0.8,0,0,0,0,1.1,0,0,3,0,7,3,0.5,7,4,373,-23,10.8,1.8,9.5,4.1
61,4/11/1952,61620,49.3422522494877,0,55.14,221,435,1,2.8,0,4.6,6.3,0,2.4,2.1,0,0,0,0,1,2.1,0,2.8,0,4.2,3.8,0.7,6.6,0.4,0.4,0,0,0,1,0,0,0.4,0.7,0,0,9.8,0,0,2.4,0,3.5,1.8,2.1,0.7,0,9.1,0,1,0,0,0,0,0,6.6,0.4,8.7,2.1,0.4,4.6,4.6,284,19.5,0.4,16.4,5.3,2.4
61,6/11/1956,61320,51.073432923399,0,41.95,234,435,1,3.8,0,3,4.2,1.7,3.4,4.6,0.4,0,0,1.3,0.8,1.7,0,0.2,0,3.8,2.5,2.5,0.2,0.2,4,0,0,0,1.3,2.1,0.2,1.5,7.4,0,0,0.2,0,0,8.8,0,3,4.8,0,2.7,0,1.1,0,0,0,0,1.9,0,0,4.9,0,6.8,2.5,0.8,7.6,4.2,526,-15.3,4,0.4,7.8,5.1
61,6/11/1956,61620,48.7171046039663,0,57.38,201,435,1,5.1,0,5.4,6.8,0,5.6,5.8,0,0.8,0,0.2,0.4,1.2,0,1.2,0,1.2,1.4,1.4,2.7,0.4,0,0,0,0.2,0.8,0,0,0.2,5.4,0,0,2.7,0,0,5.8,2.1,1,2.9,0,0.8,0,2.5,0,2.3,0,0.6,0,0,0,5.8,0,14.2,2.9,4.9,3.7,1.7,486,-5.29999999999999,0,5.4,3.9,5.6
61,8/11/1960,61320,54.718276852379,0,49.72,262,437,1,2.3,0,2.3,3.6,1.6,1.7,7.9,0.7,0.1,0,2.5,0.5,0,0,0.3,1.1,5.1,1.2,0.5,0.4,0.3,3.7,0.1,0,0,1.3,4,0,1.6,7.4,0,0,1.5,0,0,5.4,2,2,3.7,0,2,0,0.4,0,0.1,0,0.5,0.4,0,0,7.1,0,6,4.6,6.1,7.4,0.5,748,-19.1,3.8,1.9,5.7,3.3
61,8/11/1960,61620,44.6322914890874,0,49.55,175,437,1,2.5,0,3.6,8.6,0.6,1.7,5,0.2,0.6,0,0.6,0.4,0.2,0,1,1.5,1.9,0.2,0.2,2.7,0,1,0,0,0.2,0.6,1,0,0.6,4.4,0,0,3.8,0,0,5.9,0.2,0.8,4.8,0,6.3,0,1,0,1.7,0,0.2,1,0.2,0,6.5,0.4,6.7,0.8,13.2,3.6,2.9,476,-9.5,1,6.5,5.6,2.3
61,3/11/1964,61320,57.7098448414433,0,61.05,295,435,1,1.8,0,3.7,5.4,2.1,1.6,7.7,0,0.1,0,0.1,0.7,0.7,0,0.2,0,4.7,0.6,0.4,0.7,0.8,4.7,0,0,0,1.6,6.1,0,0.5,7.4,0,0,0.5,0,0,3.5,1.8,0.8,4.7,0,4,0,0.7,0,0.8,0,1,3.4,0,0,7,0,4.4,4.7,3.9,6.9,0.4,855,-20.1,4.7,1.2,5.5,3.7
61,3/11/1964,61620,41.9098343630065,0,38.47,140,435,1,2.2,0,7.5,15.5,0,0.3,8.3,0,3.1,0,1.4,0.8,0.3,0,4.2,0,3.9,1.9,5,6.9,0,0.3,0,0,1.1,0.3,2.5,0,0,1.1,0,0,3.9,0,0,2.5,0,0.3,1.1,0.8,0.8,0.8,3.9,0,2.5,0,0.3,3.3,0,0,3.1,0.3,2.8,1.7,1.4,2.2,1.9,361,20.8,0.3,10.8,1.4,0.3
61,5/11/1968,61320,50.5353744697526,0,42.72,243,435,1,3.2,0.5,2.3,2.8,2.9,1.7,6.9,0,0.9,0,0,0.3,0.3,0,1.4,0.2,4.8,0,0,0.6,1.2,4.8,0,0.5,0.3,2,2.8,0,0.5,7.2,0,0,1.1,0,0,4.3,1.4,0.6,2.8,0,4.9,0,0.2,0,1.2,0,7.5,2.5,0,0,0,0,6.9,3.2,4,7.2,3.6,754,-7.5,4.8,1.7,3.4,5.1
61,5/11/1968,61620,48.3380636877088,0,43.42,192,435,1,3.2,0.4,1.4,6.4,0.6,2,5.2,0,0.6,0,0.6,0,0,0,2.2,0,5.2,0.6,3.4,0.8,0.8,0.2,0,0.2,2.2,0.6,2,0,0,6.6,0,0,3,0,0,3.6,0.4,0.2,2.2,0,3.6,0,0,0,2,0,7,5.6,0,0,11.2,2,6.6,0.4,1.6,5,0,498,1.6,0.2,3.8,2.4,3
61,7/11/1972,61320,52.5786913758337,0,37.53,243,435,1,3.5,1.7,0.7,2.3,2.3,2.2,4,0.3,0,0,2.2,2.4,0.7,0,0.4,1.1,3.7,2.1,0.6,0.3,0,2.8,0.2,0,0,1.4,7,0.1,0.1,1.8,0,0,0,0,0,3.7,2.3,1.8,2.4,0.1,5.1,0,0.2,0,0.5,0,8.1,0.9,0,0,16.2,0,0,1.8,4.4,8.2,0.4,1187,-21,3,0.3,4.2,6.2
61,7/11/1972,61620,46.1709948279178,0,60.69,192,435,1,3.9,0.1,0,6.6,1.8,3.4,3.9,0.1,0.5,0,0.3,0,0,0,0.9,0,1.9,0,0.1,1.2,0.1,0.2,0,0,0.4,0.7,2.6,0,1.3,4.7,0,0,4.3,0,0,6.1,1.7,0.2,2.6,1.3,5.3,0,1,0.2,0.4,0,7.1,2.4,1.3,0,7.2,0.2,3.3,3.9,5.2,10.9,0.9,1138,0.699999999999999,0.2,5.5,2.8,5.3
61,2/11/1976,61320,56.6678094597195,0,50.06,292,435,1,3.3,0.5,3.6,2.4,5.8,0.9,10.4,0.1,1.3,0,0.7,1.1,0.3,0,0.3,1.3,5.4,2.1,2.5,0.3,0.5,3.9,0,0,0,0.3,7.8,0,0.4,5.5,0,0,0,0,0,5.5,1.2,0.7,4.1,0,4.6,0,0,0,0.5,0,6.7,0.4,0,0,0,0,5.8,2.3,1.6,6,0,853,-19.8,3.9,0.3,4.8,7.2
61,2/11/1976,61620,41.6874588253337,0,48,143,435,1,6,0.1,2.1,4.3,1,1,10.5,0.2,0.9,0,0.5,1.5,1,0,6.4,0,3.9,0.9,0.8,4.3,0.3,0.3,0,0,0.2,0.3,0.4,0,0.1,6.4,0,0,5.3,0,0,2.8,1.5,0.6,0.9,1.5,1,0.3,0.7,0,3.9,0,4.9,2.1,0.2,0,4.8,0.9,3.6,2,1.1,7.2,1,964,6.6,0.3,9.6,1.5,2.1
61,4/11/1980,61320,50.6131859201766,0,41.01,243,435,1,3.8,3.6,0,1.6,0,7,4.8,0,0,0,6,0.5,0,0,0.3,0,3.3,0.7,0,0.2,0.8,2,1.3,0,0.1,0,1.8,0,0.4,13.8,1,0,0.6,0,0,2,0,3.1,9.2,0,4.9,0,0,0,0.2,0.2,2,0,0.7,0,1.8,0,5.1,1.8,5.7,8.7,1.2,1974,-21.2,4.3,0.8,12.3,10.6
61,4/11/1980,61620,47.9477609101305,0,50.75,192,435,1,10.6,2.3,0,13.7,0,0.4,5.8,0,0,0,1.8,1.7,0.1,0,2.2,0,2.2,0.1,0,2,3.9,0.8,1.7,0,0,1,4.5,0,0.7,9.6,0,0,3.9,0,0,1.7,0.4,2.3,0.4,4.3,0.1,0,0.2,0,1.2,0,2.2,0,0.5,0,1,0,3.3,1.6,4.9,6.8,0.3,1598,22.4,2.5,5.9,2.7,2.7
61,6/11/1984,61320,52.363022915828,0,40.56,253,435,1,1.5,0.5,1.2,2,2,6.6,5.8,0,0,0,5.9,3.7,0.4,0,0.6,0,1.5,1.6,0.4,1,1.6,1.8,0.5,0,0,0.2,0,0.7,5.5,3.8,0,0,3.2,0,0,6.1,0.7,8.7,4.6,0,2.6,0,0.6,0,0.1,0.3,1.9,0.5,0,0,3.1,0,2.7,2,1.8,4.3,8.2,100,-14.1,2.3,4.2,13.3,9.1
61,6/11/1984,61620,46.7797868003205,0,58.77,182,435,1,3.8,1.1,0.8,12.2,0,2,1.6,0,1.1,0,5.5,1.5,0.8,0,3.1,0,2.2,0.3,0,5.7,2.9,0.1,0,0,0.5,1.1,0,0,1.4,3.3,0,0,7.5,0,0,3,0.4,1.1,1.3,1,3.3,0,0.8,0,5,0,4.2,0.1,0,0,2.1,0,6.8,0,0,9.8,2.6,100,33.6,0.1,13.2,2.4,3.1
61,8/11/1988,61320,53.6914981244515,0,45.65,260,435,1,3.3,0,0.5,2.2,1.6,7.7,7.1,0,0,0,8.7,4.4,1.1,0,0,0,0.5,1.1,0,0,4.4,0.5,0.5,0,0,0,1.1,0,2.2,1.6,0,0,1.1,0,0,8.2,0,7.7,4.9,0,6,0,3.8,0,0.5,0,4.9,1.1,0,0,1.6,0,4.9,0,2.2,2.2,2.7,183,-7,1,1.1,12.6,9.3
